Year,Category,Film,Scene,Nominee,Won,Concordance
2025,Outstanding Character in a Photoreal Feature,A Minecraft Movie,Queen Malgosha,Fabio Leporelli,FALSE,Effects
2025,Outstanding Character in a Photoreal Feature,A Minecraft Movie,Queen Malgosha,Matteo Stirati,FALSE,Effects
2025,Outstanding Character in a Photoreal Feature,A Minecraft Movie,Queen Malgosha,Nick Grace,FALSE,Effects
2025,Outstanding Character in a Photoreal Feature,Lilo & Stitch,Stitch,Matthew Shumway,FALSE,Effects
2025,Outstanding Character in a Photoreal Feature,Lilo & Stitch,Stitch,Claus Pedersen,FALSE,Effects
2025,Outstanding Character in a Photoreal Feature,Lilo & Stitch,Stitch,Xiying Zhai,FALSE,Effects
2025,Outstanding Character in a Photoreal Feature,Lilo & Stitch,Stitch,Enrique Mateo-Sagasta,FALSE,Effects
2025,Outstanding Character in a Photoreal Feature,Superman,Krypto the Superdog,Loic Mireault,FALSE,Effects
2025,Outstanding Character in a Photoreal Feature,Superman,Krypto the Superdog,Martine Chartrand,FALSE,Effects
2025,Outstanding Character in a Photoreal Feature,Superman,Krypto the Superdog,Marianne Morency,FALSE,Effects
2025,Outstanding Character in a Photoreal Feature,Superman,Krypto the Superdog,Matthias Schoenegger,FALSE,Effects
2025,Outstanding Character in a Photoreal Feature,Avatar: Fire and Ash,Varang: Leader of the Ash Clan,Stephen Clee,FALSE,Effects
2025,Outstanding Character in a Photoreal Feature,Avatar: Fire and Ash,Varang: Leader of the Ash Clan,Stuart Adcock,FALSE,Effects
2025,Outstanding Character in a Photoreal Feature,Avatar: Fire and Ash,Varang: Leader of the Ash Clan,Keven Norris,FALSE,Effects
2025,Outstanding Character in a Photoreal Feature,Avatar: Fire and Ash,Varang: Leader of the Ash Clan,Joseph Kim,FALSE,Effects
2025,Outstanding Character in an Animated Feature,Elio,Ooooo the Liquid Supercomputer,Catherine Luo,FALSE,Effects
2025,Outstanding Character in an Animated Feature,Elio,Ooooo the Liquid Supercomputer,Anna-Christine Lykkegaard,FALSE,Effects
2025,Outstanding Character in an Animated Feature,Elio,Ooooo the Liquid Supercomputer,Ferdi Scheepers,FALSE,Effects
2025,Outstanding Character in an Animated Feature,Elio,Ooooo the Liquid Supercomputer,Julian Teo,FALSE,Effects
2025,Outstanding Character in an Animated Feature,Elio,Glordon,Marco Burbano,FALSE,Effects
2025,Outstanding Character in an Animated Feature,Elio,Glordon,Edgar Rodriguez,FALSE,Effects
2025,Outstanding Character in an Animated Feature,Elio,Glordon,Ben Rush,FALSE,Effects
2025,Outstanding Character in an Animated Feature,Elio,Glordon,Patrick Yu Wang,FALSE,Effects
2025,Outstanding Character in an Animated Feature,Zootopia 2,Gary De'Snake,Adam Green,FALSE,Effects
2025,Outstanding Character in an Animated Feature,Zootopia 2,Gary De'Snake,Jennifer Stratton,FALSE,Effects
2025,Outstanding Character in an Animated Feature,Zootopia 2,Gary De'Snake,Christoffer Pedersen,FALSE,Effects
2025,Outstanding Character in an Animated Feature,Zootopia 2,Gary De'Snake,Jesse Erickson,FALSE,Effects
2025,Outstanding Character in an Animated Feature,KPop Demon Hunters,Rumi,Sophia (Seung Hee) Lee,FALSE,Effects
2025,Outstanding Character in an Animated Feature,KPop Demon Hunters,Rumi,Andrea Centeno,FALSE,Effects
2025,Outstanding Character in an Animated Feature,KPop Demon Hunters,Rumi,Marc Souliere,FALSE,Effects
2025,Outstanding Character in an Animated Feature,KPop Demon Hunters,Rumi,Joshua Beveridge,FALSE,Effects
2025,Outstanding Environment in a Photoreal Feature,Tron: Ares,Dillinger's Grid City,Jared Michael,FALSE,Effects
2025,Outstanding Environment in a Photoreal Feature,Tron: Ares,Dillinger's Grid City,Noor Valibhoy,FALSE,Effects
2025,Outstanding Environment in a Photoreal Feature,Tron: Ares,Dillinger's Grid City,Cody Gramstad,FALSE,Effects
2025,Outstanding Environment in a Photoreal Feature,Tron: Ares,Dillinger's Grid City,Stefan Litterini,FALSE,Effects
2025,Outstanding Environment in a Photoreal Feature,The Lost Bus,The Wildfires of Roe Road,Jamie Haydock,FALSE,Effects
2025,Outstanding Environment in a Photoreal Feature,The Lost Bus,The Wildfires of Roe Road,Francesco Ferraresi,FALSE,Effects
2025,Outstanding Environment in a Photoreal Feature,The Lost Bus,The Wildfires of Roe Road,Sergei Konorev,FALSE,Effects
2025,Outstanding Environment in a Photoreal Feature,The Lost Bus,The Wildfires of Roe Road,Frederick Vallee,FALSE,Effects
2025,Outstanding Environment in a Photoreal Feature,Avatar: Fire and Ash,Bridgehead Industrial City,Gianluca Pizzaia,FALSE,Effects
2025,Outstanding Environment in a Photoreal Feature,Avatar: Fire and Ash,Bridgehead Industrial City,Steve Bevins,FALSE,Effects
2025,Outstanding Environment in a Photoreal Feature,Avatar: Fire and Ash,Bridgehead Industrial City,Dziga Kaiser,FALSE,Effects
2025,Outstanding Environment in a Photoreal Feature,Avatar: Fire and Ash,Bridgehead Industrial City,Zsolt Máté,FALSE,Effects
2025,Outstanding Environment in a Photoreal Feature,The Lost Bus,Feather River Canyon by the Pulga Bridge,David Schulz,FALSE,Effects
2025,Outstanding Environment in a Photoreal Feature,The Lost Bus,Feather River Canyon by the Pulga Bridge,Mareike Loges,FALSE,Effects
2025,Outstanding Environment in a Photoreal Feature,The Lost Bus,Feather River Canyon by the Pulga Bridge,Björn Markgraf,FALSE,Effects
2025,Outstanding Environment in a Photoreal Feature,The Lost Bus,Feather River Canyon by the Pulga Bridge,Philipp Hafellner,FALSE,Effects
2025,Outstanding Environment in a Photoreal Feature,The Gorge,The Bodyweb,Daniel James Cox,FALSE,Effects
2025,Outstanding Environment in a Photoreal Feature,The Gorge,The Bodyweb,Yosuke Inomata,FALSE,Effects
2025,Outstanding Environment in a Photoreal Feature,The Gorge,The Bodyweb,Clint Rea,FALSE,Effects
2025,Outstanding Environment in a Photoreal Feature,The Gorge,The Bodyweb,Gabriel Pires,FALSE,Effects
2025,Outstanding Environment in an Animated Feature,Zootopia 2,Marsh Market,Limei Z. Hshieh,FALSE,Effects
2025,Outstanding Environment in an Animated Feature,Zootopia 2,Marsh Market,Alexander Nicholas Whang,FALSE,Effects
2025,Outstanding Environment in an Animated Feature,Zootopia 2,Marsh Market,Joshua Fry,FALSE,Effects
2025,Outstanding Environment in an Animated Feature,Zootopia 2,Marsh Market,Ryan DeYoung,FALSE,Effects
2025,Outstanding Environment in an Animated Feature,Elio,The Communiverse,Steve Arguello,FALSE,Effects
2025,Outstanding Environment in an Animated Feature,Elio,The Communiverse,Christopher M. Burrows,FALSE,Effects
2025,Outstanding Environment in an Animated Feature,Elio,The Communiverse,Andy Lin,FALSE,Effects
2025,Outstanding Environment in an Animated Feature,Elio,The Communiverse,Laura Murphy,FALSE,Effects
2025,Outstanding Environment in an Animated Feature,KPop Demon Hunters,Seoul,Rafael Lescano,FALSE,Effects
2025,Outstanding Environment in an Animated Feature,KPop Demon Hunters,Seoul,Gunsik Kim,FALSE,Effects
2025,Outstanding Environment in an Animated Feature,KPop Demon Hunters,Seoul,Tyquane Wright,FALSE,Effects
2025,Outstanding Environment in an Animated Feature,KPop Demon Hunters,Seoul,Hee-Chel Nam,FALSE,Effects
2025,Outstanding Environment in an Animated Feature,The Bad Guys 2,Cairo City,John J. Lee,FALSE,Effects
2025,Outstanding Environment in an Animated Feature,The Bad Guys 2,Cairo City,Greg Hettinger,FALSE,Effects
2025,Outstanding Environment in an Animated Feature,The Bad Guys 2,Cairo City,Mikael Genachte-Le Bail,FALSE,Effects
2025,Outstanding Environment in an Animated Feature,The Bad Guys 2,Cairo City,Mayumi Shimokawa,FALSE,Effects
2025,Outstanding Effects Simulations in a Photoreal Feature,Avatar: Fire and Ash,Simulating Pandora,Nicholas Illingworth,FALSE,Effects
2025,Outstanding Effects Simulations in a Photoreal Feature,Avatar: Fire and Ash,Simulating Pandora,Sarah C. Farmer,FALSE,Effects
2025,Outstanding Effects Simulations in a Photoreal Feature,Avatar: Fire and Ash,Simulating Pandora,James Robinson,FALSE,Effects
2025,Outstanding Effects Simulations in a Photoreal Feature,Avatar: Fire and Ash,Simulating Pandora,Ryan Bowden,FALSE,Effects
2025,Outstanding Effects Simulations in a Photoreal Feature,Superman,Metropolis City Destruction,Rick Hankins,FALSE,Effects
2025,Outstanding Effects Simulations in a Photoreal Feature,Superman,Metropolis City Destruction,Marcel Kern,FALSE,Effects
2025,Outstanding Effects Simulations in a Photoreal Feature,Superman,Metropolis City Destruction,Eric Hollands,FALSE,Effects
2025,Outstanding Effects Simulations in a Photoreal Feature,Superman,Metropolis City Destruction,Masoud Aziminajjar,FALSE,Effects
2025,Outstanding Effects Simulations in a Photoreal Feature,The Lost Bus,Escape from Hell,Billy Copley,FALSE,Effects
2025,Outstanding Effects Simulations in a Photoreal Feature,The Lost Bus,Escape from Hell,Mathieu Chardonnet,FALSE,Effects
2025,Outstanding Effects Simulations in a Photoreal Feature,The Lost Bus,Escape from Hell,Chetan Patkar,FALSE,Effects
2025,Outstanding Effects Simulations in a Photoreal Feature,The Lost Bus,Escape from Hell,David Schott,FALSE,Effects
2025,Outstanding Effects Simulations in a Photoreal Feature,Together,,Darcy George,FALSE,Effects
2025,Outstanding Effects Simulations in a Photoreal Feature,Together,,Andrew Dunkerley,FALSE,Effects
2025,Outstanding Effects Simulations in a Photoreal Feature,Together,,Ray Leung,FALSE,Effects
2025,Outstanding Effects Simulations in a Photoreal Feature,Together,,Steve Oakley,FALSE,Effects
2025,Outstanding Effects Simulations in an Animated Feature,In Your Dreams,,Stephanie McNair,FALSE,Effects
2025,Outstanding Effects Simulations in an Animated Feature,In Your Dreams,,Dmitiry Kolesnik,FALSE,Effects
2025,Outstanding Effects Simulations in an Animated Feature,In Your Dreams,,Stephen Paschke,FALSE,Effects
2025,Outstanding Effects Simulations in an Animated Feature,In Your Dreams,,David Sellares,FALSE,Effects
2025,Outstanding Effects Simulations in an Animated Feature,The Bad Guys 2,,Michael Losure,FALSE,Effects
2025,Outstanding Effects Simulations in an Animated Feature,The Bad Guys 2,,Landon Gray,FALSE,Effects
2025,Outstanding Effects Simulations in an Animated Feature,The Bad Guys 2,,Zachary Glynn,FALSE,Effects
2025,Outstanding Effects Simulations in an Animated Feature,The Bad Guys 2,,Steve Avoujageli,FALSE,Effects
2025,Outstanding Effects Simulations in an Animated Feature,Zootopia 2,,Sujil Sukumaran,FALSE,Effects
2025,Outstanding Effects Simulations in an Animated Feature,Zootopia 2,,Stuart Griese,FALSE,Effects
2025,Outstanding Effects Simulations in an Animated Feature,Zootopia 2,,Zoran Stojanoski,FALSE,Effects
2025,Outstanding Effects Simulations in an Animated Feature,Zootopia 2,,Paul Carman,FALSE,Effects
2025,Outstanding Effects Simulations in an Animated Feature,KPop Demon Hunters,,Filippo Maccari,FALSE,Effects
2025,Outstanding Effects Simulations in an Animated Feature,KPop Demon Hunters,,Nikolaos Finizio,FALSE,Effects
2025,Outstanding Effects Simulations in an Animated Feature,KPop Demon Hunters,,Daniel La Chapelle,FALSE,Effects
2025,Outstanding Effects Simulations in an Animated Feature,KPop Demon Hunters,,Srdjan Milosevic,FALSE,Effects
2025,Outstanding Compositing & Lighting in a Feature,Avatar: Fire and Ash,Bridgehead Industrial City,Ziad Shureih,FALSE,Effects
2025,Outstanding Compositing & Lighting in a Feature,Avatar: Fire and Ash,Bridgehead Industrial City,Stefano Oggeri,FALSE,Effects
2025,Outstanding Compositing & Lighting in a Feature,Avatar: Fire and Ash,Bridgehead Industrial City,Jaume Creus Costabella,FALSE,Effects
2025,Outstanding Compositing & Lighting in a Feature,Avatar: Fire and Ash,Bridgehead Industrial City,Hugo Debat-Burkarth,FALSE,Effects
2025,Outstanding Compositing & Lighting in a Feature,F1: The Movie,Modern Race and POV Footage,Hugo Gauvreau,FALSE,Effects
2025,Outstanding Compositing & Lighting in a Feature,F1: The Movie,Modern Race and POV Footage,Chris Davies,FALSE,Effects
2025,Outstanding Compositing & Lighting in a Feature,F1: The Movie,Modern Race and POV Footage,Raushan Raj,FALSE,Effects
2025,Outstanding Compositing & Lighting in a Feature,F1: The Movie,Modern Race and POV Footage,Amaury Rospars,FALSE,Effects
2025,Outstanding Compositing & Lighting in a Feature,Superman,Fights and Metropolis City Destruction,Can Chang,FALSE,Effects
2025,Outstanding Compositing & Lighting in a Feature,Superman,Fights and Metropolis City Destruction,Nicolas Caillier,FALSE,Effects
2025,Outstanding Compositing & Lighting in a Feature,Superman,Fights and Metropolis City Destruction,Bryan Smeall,FALSE,Effects
2025,Outstanding Compositing & Lighting in a Feature,Superman,Fights and Metropolis City Destruction,Elona Musha,FALSE,Effects
2025,Outstanding Compositing & Lighting in a Feature,Avatar: Fire and Ash,"The Wind Traders, Bridgehead, Rivers and Ocean",Alex Klaricich,FALSE,Effects
2025,Outstanding Compositing & Lighting in a Feature,Avatar: Fire and Ash,"The Wind Traders, Bridgehead, Rivers and Ocean",Gianfranco Sgura,FALSE,Effects
2025,Outstanding Compositing & Lighting in a Feature,Avatar: Fire and Ash,"The Wind Traders, Bridgehead, Rivers and Ocean",Brad Floyd,FALSE,Effects
2025,Outstanding Compositing & Lighting in a Feature,Avatar: Fire and Ash,"The Wind Traders, Bridgehead, Rivers and Ocean",Ari Ross,FALSE,Effects
2025,Outstanding CG Cinematography,Zootopia 2,,Tyler Kupferer,FALSE,
2025,Outstanding CG Cinematography,Zootopia 2,,Daniel Rice,FALSE,
2025,Outstanding CG Cinematography,Zootopia 2,,Griselda Sastrawinata-Lemay,FALSE,
2025,Outstanding CG Cinematography,Avatar: Fire and Ash,,Steve Deane,FALSE,
2025,Outstanding CG Cinematography,Avatar: Fire and Ash,,AJ Briones,FALSE,
2025,Outstanding CG Cinematography,Avatar: Fire and Ash,,Zachary Brake,FALSE,
2025,Outstanding CG Cinematography,Avatar: Fire and Ash,,Andrew Moffett,FALSE,
2025,Outstanding CG Cinematography,Tron: Ares,,Jhon Alvarado,FALSE,
2025,Outstanding CG Cinematography,Tron: Ares,,Michael Beaulieu,FALSE,
2025,Outstanding CG Cinematography,Tron: Ares,,Jayden Beveridge,FALSE,
2025,Outstanding CG Cinematography,Tron: Ares,,Hayley Kim,FALSE,
2025,Outstanding CG Cinematography,KPop Demon Hunters,,Benjamin Hendricks,FALSE,
2025,Outstanding CG Cinematography,KPop Demon Hunters,,Gary H. Lee,FALSE,
2025,Outstanding CG Cinematography,KPop Demon Hunters,,Randolph Lizarda,FALSE,
2025,Outstanding CG Cinematography,KPop Demon Hunters,,Linh Mai Nguyen Chan,FALSE,
2025,Outstanding Model in a Photoreal or Animated Project,Mickey 17,The Nifleheim Spaceship,Bikas Panigrahi,FALSE,Effects
2025,Outstanding Model in a Photoreal or Animated Project,Mickey 17,The Nifleheim Spaceship,Nikolai Razuev,FALSE,Effects
2025,Outstanding Model in a Photoreal or Animated Project,Mickey 17,The Nifleheim Spaceship,Ajinkya Nitin Phokmare,FALSE,Effects
2025,Outstanding Model in a Photoreal or Animated Project,Mickey 17,The Nifleheim Spaceship,Manoj Vijay Kamble,FALSE,Effects
2025,Outstanding Model in a Photoreal or Animated Project,Wicked: For Good,Bison,Marco Chau,FALSE,Effects
2025,Outstanding Model in a Photoreal or Animated Project,Wicked: For Good,Bison,Giorgio Pennisi,FALSE,Effects
2025,Outstanding Model in a Photoreal or Animated Project,Wicked: For Good,Bison,Sowmya Ramakumar,FALSE,Effects
2025,Outstanding Model in a Photoreal or Animated Project,Wicked: For Good,Bison,Balazs Meszaros,FALSE,Effects
2025,Outstanding Model in a Photoreal or Animated Project,Avatar: Fire and Ash,The Windtraders' Gondola,Michael Smale,FALSE,Effects
2025,Outstanding Model in a Photoreal or Animated Project,Avatar: Fire and Ash,The Windtraders' Gondola,Sam Sharplin,FALSE,Effects
2025,Outstanding Model in a Photoreal or Animated Project,Avatar: Fire and Ash,The Windtraders' Gondola,Joe W. Churchill,FALSE,Effects
2025,Outstanding Model in a Photoreal or Animated Project,Avatar: Fire and Ash,The Windtraders' Gondola,Jacqi Dillon,FALSE,Effects
2025,Outstanding Model in a Photoreal or Animated Project,Superman,The Fortress of Solitude,Crystal Bretz,FALSE,Effects
2025,Outstanding Model in a Photoreal or Animated Project,Superman,The Fortress of Solitude,Martin Pelissier,FALSE,Effects
2025,Outstanding Model in a Photoreal or Animated Project,Superman,The Fortress of Solitude,Klaudio Ladavac,FALSE,Effects
2025,Outstanding Model in a Photoreal or Animated Project,Superman,The Fortress of Solitude,Conner Wessinger,FALSE,Effects
2025,Outstanding Special (Practical) Effects in a Photoreal Project,Gen V,Bags,Hudson Kenny,FALSE,Effects
2025,Outstanding Special (Practical) Effects in a Photoreal Project,Gen V,Bags,Curtis Carlson,FALSE,Effects
2025,Outstanding Special (Practical) Effects in a Photoreal Project,Gen V,Bags,John Koyama,FALSE,Effects
2025,Outstanding Special (Practical) Effects in a Photoreal Project,Gen V,Bags,Bruno Larizza,FALSE,Effects
2025,Outstanding Special (Practical) Effects in a Photoreal Project,Andor,Who Are You?,Luke Murphy,FALSE,Effects
2025,Outstanding Special (Practical) Effects in a Photoreal Project,Andor,Who Are You?,Dean Ford,FALSE,Effects
2025,Outstanding Special (Practical) Effects in a Photoreal Project,Andor,Who Are You?,Jody Eltham,FALSE,Effects
2025,Outstanding Special (Practical) Effects in a Photoreal Project,Andor,Who Are You?,Darrell Guyon,FALSE,Effects
